flight_date,airport,city,state,departure_delay_min,arrival_delay_min,distance_km,airline_delay_min,weather_delay_min,airport_traffic_delay_min,security_check_delay_min,previous_flight_delay_min
2016-07-18,DFW,Dallas/Fort Worth,Texas,-1,9,1987.1,0,0,0,0,0
2016-07-19,DFW,Dallas/Fort Worth,Texas,32,24,1987.1,24,0,0,0,0
2016-07-20,DFW,Dallas/Fort Worth,Texas,-4,12,1987.1,0,0,0,0,0
2016-07-21,DFW,Dallas/Fort Worth,Texas,44,70,1987.1,44,0,26,0,0
2016-07-22,DFW,Dallas/Fort Worth,Texas,122,145,1987.1,122,0,23,0,0
2016-07-23,DFW,Dallas/Fort Worth,Texas,48,42,1987.1,42,0,0,0,0
2016-07-24,DFW,Dallas/Fort Worth,Texas,12,-6,1987.1,0,0,0,0,0
2016-07-25,DFW,Dallas/Fort Worth,Texas,-4,-5,1987.1,0,0,0,0,0
2016-07-26,DFW,Dallas/Fort Worth,Texas,32,38,1987.1,32,0,6,0,0
2016-07-27,DFW,Dallas/Fort Worth,Texas,105,101,1987.1,101,0,0,0,0
2016-07-28,DFW,Dallas/Fort Worth,Texas,14,20,1987.1,14,0,6,0,0
2016-07-29,DFW,Dallas/Fort Worth,Texas,183,173,1987.1,173,0,0,0,0
2016-07-30,DFW,Dallas/Fort Worth,Texas,42,33,1987.1,33,0,0,0,0
2016-07-31,DFW,Dallas/Fort Worth,Texas,80,81,1987.1,80,0,1,0,0
2016-07-01,LAX,Los Angeles,California,21,19,379.7,5,0,0,0,14
2016-07-02,LAX,Los Angeles,California,16,25,379.7,16,0,9,0,0
2016-07-03,LAX,Los Angeles,California,8,20,379.7,8,0,12,0,0
2016-07-04,LAX,Los Angeles,California,1,-3,379.7,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,6,-1,379.7,0,0,0,0,0
2016-07-06,LAX,Los Angeles,California,-2,-1,379.7,0,0,0,0,0
2016-07-07,LAX,Los Angeles,California,24,9,379.7,0,0,0,0,0
2016-07-08,LAX,Los Angeles,California,17,21,379.7,1,0,4,0,16
2016-07-09,LAX,Los Angeles,California,-3,-18,379.7,0,0,0,0,0
2016-07-10,LAX,Los Angeles,California,28,14,379.7,0,0,0,0,0
2016-07-11,LAX,Los Angeles,California,40,32,379.7,13,0,0,0,19
2016-07-12,LAX,Los Angeles,California,-3,-19,379.7,0,0,0,0,0
2016-07-13,LAX,Los Angeles,California,29,24,379.7,4,0,0,0,20
2016-07-14,LAX,Los Angeles,California,13,40,379.7,0,0,40,0,0
2016-07-15,LAX,Los Angeles,California,13,11,379.7,0,0,0,0,0
2016-07-16,LAX,Los Angeles,California,4,1,379.7,0,0,0,0,0
2016-07-17,LAX,Los Angeles,California,-1,-10,379.7,0,0,0,0,0
2016-07-18,LAX,Los Angeles,California,-4,-22,379.7,0,0,0,0,0
2016-07-19,LAX,Los Angeles,California,7,-8,379.7,0,0,0,0,0
2016-07-20,LAX,Los Angeles,California,4,-5,379.7,0,0,0,0,0
2016-07-21,LAX,Los Angeles,California,7,1,379.7,0,0,0,0,0
2016-07-22,LAX,Los Angeles,California,31,44,379.7,8,0,13,0,23
2016-07-23,LAX,Los Angeles,California,-5,0,379.7,0,0,0,0,0
2016-07-24,LAX,Los Angeles,California,-6,-9,379.7,0,0,0,0,0
2016-07-25,LAX,Los Angeles,California,41,37,379.7,37,0,0,0,0
2016-07-26,LAX,Los Angeles,California,13,4,379.7,0,0,0,0,0
2016-07-27,LAX,Los Angeles,California,-5,-20,379.7,0,0,0,0,0
2016-07-28,LAX,Los Angeles,California,-2,-24,379.7,0,0,0,0,0
2016-07-29,LAX,Los Angeles,California,0,-12,379.7,0,0,0,0,0
2016-07-30,LAX,Los Angeles,California,-6,4,379.7,0,0,0,0,0
2016-07-31,LAX,Los Angeles,California,-1,-9,379.7,0,0,0,0,0
2016-07-01,LAS,Las Vegas,Nevada,23,57,379.7,0,0,40,0,17
2016-07-02,LAS,Las Vegas,Nevada,-10,-18,379.7,0,0,0,0,0
2016-07-03,LAS,Las Vegas,Nevada,-5,22,379.7,0,0,22,0,0
2016-07-04,LAS,Las Vegas,Nevada,4,2,379.7,0,0,0,0,0
2016-07-05,LAS,Las Vegas,Nevada,7,16,379.7,0,0,9,0,7
2016-07-06,LAS,Las Vegas,Nevada,-1,32,379.7,0,0,32,0,0
2016-07-07,LAS,Las Vegas,Nevada,8,24,379.7,0,0,16,0,8
2016-07-08,LAS,Las Vegas,Nevada,-5,-2,379.7,0,0,0,0,0
2016-07-09,LAS,Las Vegas,Nevada,-2,20,379.7,0,0,20,0,0
2016-07-10,LAS,Las Vegas,Nevada,-8,8,379.7,0,0,0,0,0
2016-07-11,LAS,Las Vegas,Nevada,1,15,379.7,1,0,14,0,0
2016-07-12,LAS,Las Vegas,Nevada,75,74,379.7,2,0,0,0,72
2016-07-13,LAS,Las Vegas,Nevada,53,67,379.7,0,0,67,0,0
2016-07-14,LAS,Las Vegas,Nevada,3,-2,379.7,0,0,0,0,0
2016-07-15,LAS,Las Vegas,Nevada,-2,19,379.7,0,0,19,0,0
2016-07-16,LAS,Las Vegas,Nevada,-1,-5,379.7,0,0,0,0,0
2016-07-17,LAS,Las Vegas,Nevada,-5,16,379.7,0,0,16,0,0
2016-07-18,LAS,Las Vegas,Nevada,117,151,379.7,0,0,151,0,0
2016-07-19,LAS,Las Vegas,Nevada,15,6,379.7,0,0,0,0,0
2016-07-20,LAS,Las Vegas,Nevada,-2,-4,379.7,0,0,0,0,0
2016-07-21,LAS,Las Vegas,Nevada,19,16,379.7,11,0,0,0,5
2016-07-22,LAS,Las Vegas,Nevada,-1,24,379.7,0,0,24,0,0
2016-07-17,LGA,New York,New York,-8,-20,1179.4,0,0,0,0,0
2016-07-18,LGA,New York,New York,-7,17,1179.4,0,0,17,0,0
2016-07-19,LGA,New York,New York,-3,-2,1179.4,0,0,0,0,0
2016-07-20,LGA,New York,New York,-5,-16,1179.4,0,0,0,0,0
2016-07-21,LGA,New York,New York,-9,4,1179.4,0,0,0,0,0
2016-07-22,LGA,New York,New York,0,-15,1179.4,0,0,0,0,0
2016-07-23,LGA,New York,New York,-8,-11,1179.4,0,0,0,0,0
2016-07-24,LGA,New York,New York,-6,19,1179.4,0,0,19,0,0
2016-07-25,LGA,New York,New York,-6,-13,1179.4,0,0,0,0,0
2016-07-26,LGA,New York,New York,-4,-7,1179.4,0,0,0,0,0
2016-07-27,LGA,New York,New York,13,11,1179.4,0,0,0,0,0
2016-07-28,LGA,New York,New York,-4,-12,1179.4,0,0,0,0,0
2016-07-29,LGA,New York,New York,-2,17,1179.4,0,0,17,0,0
2016-07-30,LGA,New York,New York,6,19,1179.4,6,0,13,0,0
2016-07-31,LGA,New York,New York,29,22,1179.4,22,0,0,0,0
2016-07-01,LGA,New York,New York,-1,5,1179.4,0,0,0,0,0
2016-07-03,LGA,New York,New York,77,77,1179.4,77,0,0,0,0
2016-07-05,LGA,New York,New York,-4,-16,1179.4,0,0,0,0,0
2016-07-06,LGA,New York,New York,-4,4,1179.4,0,0,0,0,0
2016-07-07,LGA,New York,New York,-5,-16,1179.4,0,0,0,0,0
2016-07-08,LGA,New York,New York,-7,-4,1179.4,0,0,0,0,0
2016-07-10,LGA,New York,New York,-3,-21,1179.4,0,0,0,0,0
2016-07-11,LGA,New York,New York,-5,-23,1179.4,0,0,0,0,0
2016-07-12,LGA,New York,New York,-3,-15,1179.4,0,0,0,0,0
2016-07-13,LGA,New York,New York,-9,-21,1179.4,0,0,0,0,0
2016-07-14,LGA,New York,New York,-2,-15,1179.4,0,0,0,0,0
2016-07-15,LGA,New York,New York,51,44,1179.4,44,0,0,0,0
2016-07-17,LGA,New York,New York,-10,-12,1179.4,0,0,0,0,0
2016-07-18,LGA,New York,New York,-5,22,1179.4,0,0,22,0,0
2016-07-19,LGA,New York,New York,-5,4,1179.4,0,0,0,0,0
2016-07-20,LGA,New York,New York,-6,-17,1179.4,0,0,0,0,0
2016-07-21,LGA,New York,New York,-8,-19,1179.4,0,0,0,0,0
2016-07-24,LGA,New York,New York,-6,20,1179.4,0,0,20,0,0
2016-07-25,LGA,New York,New York,-5,-9,1179.4,0,0,0,0,0
2016-07-26,LGA,New York,New York,-2,-10,1179.4,0,0,0,0,0
2016-07-27,LGA,New York,New York,-6,-17,1179.4,0,0,0,0,0
2016-07-28,LGA,New York,New York,-3,-15,1179.4,0,0,0,0,0
2016-07-29,LGA,New York,New York,-7,0,1179.4,0,0,0,0,0
2016-07-31,LGA,New York,New York,193,181,1179.4,181,0,0,0,0
2016-07-01,DFW,Dallas/Fort Worth,Texas,-2,-13,1224.4,0,0,0,0,0
2016-07-02,DFW,Dallas/Fort Worth,Texas,-2,-19,1224.4,0,0,0,0,0
2016-07-05,DFW,Dallas/Fort Worth,Texas,0,-2,1224.4,0,0,0,0,0
2016-07-06,DFW,Dallas/Fort Worth,Texas,-8,17,1224.4,0,0,17,0,0
2016-07-07,DFW,Dallas/Fort Worth,Texas,-3,5,1224.4,0,0,0,0,0
2016-07-08,DFW,Dallas/Fort Worth,Texas,-7,-12,1224.4,0,0,0,0,0
2016-07-09,DFW,Dallas/Fort Worth,Texas,-2,-8,1224.4,0,0,0,0,0
2016-07-10,DFW,Dallas/Fort Worth,Texas,-5,-18,1224.4,0,0,0,0,0
2016-07-11,DFW,Dallas/Fort Worth,Texas,-2,-9,1224.4,0,0,0,0,0
2016-07-12,DFW,Dallas/Fort Worth,Texas,-3,-6,1224.4,0,0,0,0,0
2016-07-13,DFW,Dallas/Fort Worth,Texas,-4,-8,1224.4,0,0,0,0,0
2016-07-14,DFW,Dallas/Fort Worth,Texas,-2,9,1224.4,0,0,0,0,0
2016-07-15,DFW,Dallas/Fort Worth,Texas,14,7,1224.4,0,0,0,0,0
2016-07-16,DFW,Dallas/Fort Worth,Texas,7,5,1224.4,0,0,0,0,0
2016-07-17,DFW,Dallas/Fort Worth,Texas,-6,-12,1224.4,0,0,0,0,0
2016-07-18,DFW,Dallas/Fort Worth,Texas,-1,5,1224.4,0,0,0,0,0
2016-07-19,DFW,Dallas/Fort Worth,Texas,-6,-12,1224.4,0,0,0,0,0
2016-07-20,DFW,Dallas/Fort Worth,Texas,8,19,1224.4,8,0,11,0,0
2016-07-21,DFW,Dallas/Fort Worth,Texas,-5,3,1224.4,0,0,0,0,0
2016-07-22,DFW,Dallas/Fort Worth,Texas,30,38,1224.4,30,0,8,0,0
2016-07-23,DFW,Dallas/Fort Worth,Texas,-1,2,1224.4,0,0,0,0,0
2016-07-24,DFW,Dallas/Fort Worth,Texas,-5,-11,1224.4,0,0,0,0,0
2016-07-25,DFW,Dallas/Fort Worth,Texas,47,38,1224.4,38,0,0,0,0
2016-07-26,DFW,Dallas/Fort Worth,Texas,-6,-11,1224.4,0,0,0,0,0
2016-07-27,DFW,Dallas/Fort Worth,Texas,-6,3,1224.4,0,0,0,0,0
2016-07-28,DFW,Dallas/Fort Worth,Texas,16,17,1224.4,16,0,1,0,0
2016-07-29,DFW,Dallas/Fort Worth,Texas,54,49,1224.4,1,0,0,0,48
2016-07-30,DFW,Dallas/Fort Worth,Texas,90,97,1224.4,4,0,7,0,86
2016-07-01,DFW,Dallas/Fort Worth,Texas,53,54,952.5,53,0,1,0,0
2016-07-05,DFW,Dallas/Fort Worth,Texas,-5,-16,952.5,0,0,0,0,0
2016-07-06,DFW,Dallas/Fort Worth,Texas,-1,0,952.5,0,0,0,0,0
2016-07-07,DFW,Dallas/Fort Worth,Texas,-2,-5,952.5,0,0,0,0,0
2016-07-08,DFW,Dallas/Fort Worth,Texas,-4,3,952.5,0,0,0,0,0
2016-07-09,DFW,Dallas/Fort Worth,Texas,50,46,952.5,0,20,0,0,26
2016-07-10,DFW,Dallas/Fort Worth,Texas,124,119,952.5,38,0,0,0,81
2016-07-11,DFW,Dallas/Fort Worth,Texas,-4,-2,952.5,0,0,0,0,0
2016-07-12,DFW,Dallas/Fort Worth,Texas,-5,-7,952.5,0,0,0,0,0
2016-07-13,DFW,Dallas/Fort Worth,Texas,-4,-1,952.5,0,0,0,0,0
2016-07-14,DFW,Dallas/Fort Worth,Texas,36,35,952.5,6,0,0,0,29
2016-07-15,DFW,Dallas/Fort Worth,Texas,99,104,952.5,80,0,5,0,19
2016-07-16,DFW,Dallas/Fort Worth,Texas,-1,-10,952.5,0,0,0,0,0
2016-07-17,DFW,Dallas/Fort Worth,Texas,-4,-14,952.5,0,0,0,0,0
2016-07-18,DFW,Dallas/Fort Worth,Texas,16,4,952.5,0,0,0,0,0
2016-07-19,DFW,Dallas/Fort Worth,Texas,-2,-18,952.5,0,0,0,0,0
2016-07-20,DFW,Dallas/Fort Worth,Texas,7,3,952.5,0,0,0,0,0
2016-07-21,DFW,Dallas/Fort Worth,Texas,25,17,952.5,10,0,0,0,7
2016-07-22,DFW,Dallas/Fort Worth,Texas,2,-14,952.5,0,0,0,0,0
2016-07-23,DFW,Dallas/Fort Worth,Texas,0,-3,952.5,0,0,0,0,0
2016-07-24,DFW,Dallas/Fort Worth,Texas,17,20,952.5,0,0,3,0,17
2016-07-26,DFW,Dallas/Fort Worth,Texas,74,60,952.5,45,0,0,0,15
2016-07-27,DFW,Dallas/Fort Worth,Texas,115,112,952.5,84,0,0,0,28
2016-07-28,DFW,Dallas/Fort Worth,Texas,147,135,952.5,5,0,0,0,130
2016-07-29,DFW,Dallas/Fort Worth,Texas,38,66,952.5,21,0,28,0,17
2016-07-30,DFW,Dallas/Fort Worth,Texas,82,83,952.5,6,0,1,0,76
2016-07-31,DFW,Dallas/Fort Worth,Texas,113,101,952.5,16,0,0,0,85
2016-07-01,MSP,Minneapolis,Minnesota,78,78,2415.1,78,0,0,0,0
2016-07-02,MSP,Minneapolis,Minnesota,3,-13,2415.1,0,0,0,0,0
2016-07-03,MSP,Minneapolis,Minnesota,-15,-3,2415.1,0,0,0,0,0
2016-07-04,MSP,Minneapolis,Minnesota,-17,-21,2415.1,0,0,0,0,0
2016-07-05,MSP,Minneapolis,Minnesota,2,0,2415.1,0,0,0,0,0
2016-07-06,MSP,Minneapolis,Minnesota,-2,2,2415.1,0,0,0,0,0
2016-07-07,MSP,Minneapolis,Minnesota,3,2,2415.1,0,0,0,0,0
2016-07-08,MSP,Minneapolis,Minnesota,-5,-11,2415.1,0,0,0,0,0
2016-07-09,MSP,Minneapolis,Minnesota,-7,28,2415.1,0,0,28,0,0
2016-07-10,MSP,Minneapolis,Minnesota,-4,5,2415.1,0,0,0,0,0
2016-07-11,MSP,Minneapolis,Minnesota,-10,-17,2415.1,0,0,0,0,0
2016-07-12,MSP,Minneapolis,Minnesota,-4,-8,2415.1,0,0,0,0,0
2016-07-13,MSP,Minneapolis,Minnesota,-7,-12,2415.1,0,0,0,0,0
2016-07-14,MSP,Minneapolis,Minnesota,-2,-8,2415.1,0,0,0,0,0
2016-07-15,MSP,Minneapolis,Minnesota,58,54,2415.1,54,0,0,0,0
2016-07-16,MSP,Minneapolis,Minnesota,105,97,2415.1,97,0,0,0,0
2016-07-17,MSP,Minneapolis,Minnesota,-3,18,2415.1,0,0,18,0,0
2016-07-18,MSP,Minneapolis,Minnesota,4,2,2415.1,0,0,0,0,0
2016-07-19,MSP,Minneapolis,Minnesota,-5,-21,2415.1,0,0,0,0,0
2016-07-20,MSP,Minneapolis,Minnesota,-11,-29,2415.1,0,0,0,0,0
2016-07-21,MSP,Minneapolis,Minnesota,89,118,2415.1,89,0,29,0,0
2016-07-22,MSP,Minneapolis,Minnesota,-1,7,2415.1,0,0,0,0,0
2016-07-23,MSP,Minneapolis,Minnesota,-1,-18,2415.1,0,0,0,0,0
2016-07-24,MSP,Minneapolis,Minnesota,-2,1,2415.1,0,0,0,0,0
2016-07-25,MSP,Minneapolis,Minnesota,-4,-3,2415.1,0,0,0,0,0
2016-07-26,MSP,Minneapolis,Minnesota,-2,12,2415.1,0,0,0,0,0
2016-07-27,MSP,Minneapolis,Minnesota,8,7,2415.1,0,0,0,0,0
2016-07-28,MSP,Minneapolis,Minnesota,-8,-6,2415.1,0,0,0,0,0
2016-07-29,MSP,Minneapolis,Minnesota,2,-11,2415.1,0,0,0,0,0
2016-07-30,MSP,Minneapolis,Minnesota,8,-4,2415.1,0,0,0,0,0
2016-07-31,MSP,Minneapolis,Minnesota,16,6,2415.1,0,0,0,0,0
2016-07-01,PHX,Phoenix,Arizona,7,18,968.6,7,0,11,0,0
2016-07-02,PHX,Phoenix,Arizona,4,9,968.6,0,0,0,0,0
2016-07-04,PHX,Phoenix,Arizona,-8,1,968.6,0,0,0,0,0
2016-07-05,PHX,Phoenix,Arizona,112,102,968.6,102,0,0,0,0
2016-07-06,PHX,Phoenix,Arizona,-6,-13,968.6,0,0,0,0,0
2016-07-07,PHX,Phoenix,Arizona,17,17,968.6,0,0,0,0,17
2016-07-08,PHX,Phoenix,Arizona,-8,8,968.6,0,0,0,0,0
2016-07-09,PHX,Phoenix,Arizona,42,47,968.6,0,0,5,0,42
2016-07-10,PHX,Phoenix,Arizona,-4,22,968.6,0,0,22,0,0
2016-07-11,PHX,Phoenix,Arizona,-6,-8,968.6,0,0,0,0,0
2016-07-12,PHX,Phoenix,Arizona,-2,-8,968.6,0,0,0,0,0
2016-07-13,PHX,Phoenix,Arizona,109,101,968.6,0,0,0,0,101
2016-07-14,PHX,Phoenix,Arizona,0,26,968.6,0,0,26,0,0
2016-07-15,PHX,Phoenix,Arizona,18,16,968.6,0,0,0,0,16
2016-07-16,PHX,Phoenix,Arizona,-1,-6,968.6,0,0,0,0,0
2016-07-17,PHX,Phoenix,Arizona,-6,-7,968.6,0,0,0,0,0
2016-07-18,PHX,Phoenix,Arizona,168,171,968.6,45,0,3,0,123
2016-07-19,PHX,Phoenix,Arizona,-8,9,968.6,0,0,0,0,0
2016-07-20,PHX,Phoenix,Arizona,-6,25,968.6,0,0,25,0,0
2016-07-21,PHX,Phoenix,Arizona,4,5,968.6,0,0,0,0,0
2016-07-22,PHX,Phoenix,Arizona,30,43,968.6,30,0,13,0,0
2016-07-23,PHX,Phoenix,Arizona,-4,14,968.6,0,0,0,0,0
2016-07-24,PHX,Phoenix,Arizona,12,56,968.6,12,0,44,0,0
2016-07-25,PHX,Phoenix,Arizona,-7,-6,968.6,0,0,0,0,0
2016-07-27,PHX,Phoenix,Arizona,-7,-3,968.6,0,0,0,0,0
2016-07-28,PHX,Phoenix,Arizona,143,143,968.6,0,0,0,0,143
2016-07-29,PHX,Phoenix,Arizona,97,124,968.6,0,97,27,0,0
2016-07-30,PHX,Phoenix,Arizona,-3,-6,968.6,0,0,0,0,0
2016-07-31,PHX,Phoenix,Arizona,-3,10,968.6,0,0,0,0,0
2016-07-02,MCO,Orlando,Florida,0,47,308.9,0,0,47,0,0
2016-07-09,MCO,Orlando,Florida,42,38,308.9,0,38,0,0,0
2016-07-16,MCO,Orlando,Florida,-5,-6,308.9,0,0,0,0,0
2016-07-23,MCO,Orlando,Florida,10,5,308.9,0,0,0,0,0
2016-07-30,MCO,Orlando,Florida,227,228,308.9,0,0,1,0,227
2016-07-01,DFW,Dallas/Fort Worth,Texas,64,50,397.4,34,0,0,0,16
2016-07-02,DFW,Dallas/Fort Worth,Texas,34,24,397.4,0,0,0,0,24
2016-07-03,DFW,Dallas/Fort Worth,Texas,-6,-17,397.4,0,0,0,0,0
2016-07-04,DFW,Dallas/Fort Worth,Texas,53,47,397.4,0,0,0,0,47
2016-07-05,DFW,Dallas/Fort Worth,Texas,-1,-6,397.4,0,0,0,0,0
2016-07-06,DFW,Dallas/Fort Worth,Texas,-5,-15,397.4,0,0,0,0,0
2016-07-07,DFW,Dallas/Fort Worth,Texas,3,-1,397.4,0,0,0,0,0
2016-07-08,DFW,Dallas/Fort Worth,Texas,-3,-13,397.4,0,0,0,0,0
2016-07-09,DFW,Dallas/Fort Worth,Texas,-6,-14,397.4,0,0,0,0,0
2016-07-10,DFW,Dallas/Fort Worth,Texas,30,21,397.4,1,0,0,0,20
2016-07-11,DFW,Dallas/Fort Worth,Texas,-2,-13,397.4,0,0,0,0,0
2016-07-12,DFW,Dallas/Fort Worth,Texas,-4,-16,397.4,0,0,0,0,0
2016-07-13,DFW,Dallas/Fort Worth,Texas,-7,-15,397.4,0,0,0,0,0
2016-07-14,DFW,Dallas/Fort Worth,Texas,32,26,397.4,2,0,0,0,24
2016-07-15,DFW,Dallas/Fort Worth,Texas,69,61,397.4,15,0,0,0,46
2016-07-16,DFW,Dallas/Fort Worth,Texas,22,13,397.4,0,0,0,0,0
2016-07-17,DFW,Dallas/Fort Worth,Texas,-6,-19,397.4,0,0,0,0,0
2016-07-18,DFW,Dallas/Fort Worth,Texas,-5,-16,397.4,0,0,0,0,0
2016-07-19,DFW,Dallas/Fort Worth,Texas,-5,-19,397.4,0,0,0,0,0
2016-07-20,DFW,Dallas/Fort Worth,Texas,10,-1,397.4,0,0,0,0,0
2016-07-21,DFW,Dallas/Fort Worth,Texas,22,11,397.4,0,0,0,0,0
2016-07-22,DFW,Dallas/Fort Worth,Texas,-6,-17,397.4,0,0,0,0,0
2016-07-23,DFW,Dallas/Fort Worth,Texas,-3,-8,397.4,0,0,0,0,0
2016-07-24,DFW,Dallas/Fort Worth,Texas,-6,-18,397.4,0,0,0,0,0
2016-07-25,DFW,Dallas/Fort Worth,Texas,-4,-13,397.4,0,0,0,0,0
2016-07-26,DFW,Dallas/Fort Worth,Texas,-3,-8,397.4,0,0,0,0,0
2016-07-27,DFW,Dallas/Fort Worth,Texas,-5,-1,397.4,0,0,0,0,0
2016-07-28,DFW,Dallas/Fort Worth,Texas,-5,-21,397.4,0,0,0,0,0
2016-07-29,DFW,Dallas/Fort Worth,Texas,112,104,397.4,12,0,0,0,92
2016-07-30,DFW,Dallas/Fort Worth,Texas,20,10,397.4,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,-6,-10,2806.1,0,0,0,0,0
2016-07-01,JFK,New York,New York,-5,-13,3464.2,0,0,0,0,0
2016-07-02,JFK,New York,New York,-1,3,3464.2,0,0,0,0,0
2016-07-03,JFK,New York,New York,30,17,3464.2,17,0,0,0,0
2016-07-04,JFK,New York,New York,-5,-12,3464.2,0,0,0,0,0
2016-07-05,JFK,New York,New York,-1,12,3464.2,0,0,0,0,0
2016-07-06,JFK,New York,New York,1,5,3464.2,0,0,0,0,0
2016-07-07,JFK,New York,New York,-3,6,3464.2,0,0,0,0,0
2016-07-08,JFK,New York,New York,2,11,3464.2,0,0,0,0,0
2016-07-09,JFK,New York,New York,-2,2,3464.2,0,0,0,0,0
2016-07-10,JFK,New York,New York,5,-8,3464.2,0,0,0,0,0
2016-07-11,JFK,New York,New York,-2,-24,3464.2,0,0,0,0,0
2016-07-12,JFK,New York,New York,-2,-15,3464.2,0,0,0,0,0
2016-07-13,JFK,New York,New York,0,-12,3464.2,0,0,0,0,0
2016-07-14,JFK,New York,New York,6,-10,3464.2,0,0,0,0,0
2016-07-15,JFK,New York,New York,2,20,3464.2,2,0,18,0,0
2016-07-16,JFK,New York,New York,-1,5,3464.2,0,0,0,0,0
2016-07-17,JFK,New York,New York,-4,8,3464.2,0,0,0,0,0
2016-07-18,JFK,New York,New York,-1,9,3464.2,0,0,0,0,0
2016-07-19,JFK,New York,New York,-1,4,3464.2,0,0,0,0,0
2016-07-20,JFK,New York,New York,-5,-43,3464.2,0,0,0,0,0
2016-07-21,JFK,New York,New York,-6,-49,3464.2,0,0,0,0,0
2016-07-22,JFK,New York,New York,-4,-42,3464.2,0,0,0,0,0
2016-07-23,JFK,New York,New York,-3,-20,3464.2,0,0,0,0,0
2016-07-24,JFK,New York,New York,-4,-41,3464.2,0,0,0,0,0
2016-07-25,JFK,New York,New York,-2,19,3464.2,0,0,19,0,0
2016-07-26,JFK,New York,New York,122,136,3464.2,122,0,14,0,0
2016-07-27,JFK,New York,New York,-3,6,3464.2,0,0,0,0,0
2016-07-28,JFK,New York,New York,1,14,3464.2,0,0,0,0,0
2016-07-29,JFK,New York,New York,0,-5,3464.2,0,0,0,0,0
2016-07-30,JFK,New York,New York,0,-16,3464.2,0,0,0,0,0
2016-07-31,JFK,New York,New York,-2,16,3464.2,0,0,16,0,0
2016-07-01,PHX,Phoenix,Arizona,-6,-7,1623.5,0,0,0,0,0
2016-07-02,PHX,Phoenix,Arizona,160,161,1623.5,0,0,1,0,160
2016-07-03,PHX,Phoenix,Arizona,0,-12,1623.5,0,0,0,0,0
2016-07-05,PHX,Phoenix,Arizona,-5,-8,1623.5,0,0,0,0,0
2016-07-06,PHX,Phoenix,Arizona,-3,-6,1623.5,0,0,0,0,0
2016-07-07,PHX,Phoenix,Arizona,-6,-11,1623.5,0,0,0,0,0
2016-07-08,PHX,Phoenix,Arizona,-1,2,1623.5,0,0,0,0,0
2016-07-09,PHX,Phoenix,Arizona,-4,-2,1623.5,0,0,0,0,0
2016-07-10,PHX,Phoenix,Arizona,-1,5,1623.5,0,0,0,0,0
2016-07-11,PHX,Phoenix,Arizona,-1,5,1623.5,0,0,0,0,0
2016-07-12,PHX,Phoenix,Arizona,-2,8,1623.5,0,0,0,0,0
2016-07-13,PHX,Phoenix,Arizona,-2,2,1623.5,0,0,0,0,0
2016-07-14,PHX,Phoenix,Arizona,-5,1,1623.5,0,0,0,0,0
2016-07-15,PHX,Phoenix,Arizona,0,3,1623.5,0,0,0,0,0
2016-07-16,PHX,Phoenix,Arizona,0,-1,1623.5,0,0,0,0,0
2016-07-17,PHX,Phoenix,Arizona,-7,-19,1623.5,0,0,0,0,0
2016-07-18,PHX,Phoenix,Arizona,-6,-4,1623.5,0,0,0,0,0
2016-07-19,PHX,Phoenix,Arizona,-5,-5,1623.5,0,0,0,0,0
2016-07-20,PHX,Phoenix,Arizona,-3,-11,1623.5,0,0,0,0,0
2016-07-21,PHX,Phoenix,Arizona,-3,-2,1623.5,0,0,0,0,0
2016-07-22,PHX,Phoenix,Arizona,-2,8,1623.5,0,0,0,0,0
2016-07-23,PHX,Phoenix,Arizona,113,101,1623.5,0,0,0,17,84
2016-07-24,PHX,Phoenix,Arizona,-1,-11,1623.5,0,0,0,0,0
2016-07-25,PHX,Phoenix,Arizona,-4,-8,1623.5,0,0,0,0,0
2016-07-26,PHX,Phoenix,Arizona,-1,22,1623.5,0,0,22,0,0
2016-07-27,PHX,Phoenix,Arizona,-5,1,1623.5,0,0,0,0,0
2016-07-28,PHX,Phoenix,Arizona,3,-2,1623.5,0,0,0,0,0
2016-07-29,PHX,Phoenix,Arizona,-2,-7,1623.5,0,0,0,0,0
2016-07-30,PHX,Phoenix,Arizona,-2,-2,1623.5,0,0,0,0,0
2016-07-31,PHX,Phoenix,Arizona,2,-2,1623.5,0,0,0,0,0
2016-07-01,DFW,Dallas/Fort Worth,Texas,-4,-12,397.4,0,0,0,0,0
2016-07-02,DFW,Dallas/Fort Worth,Texas,-7,-13,397.4,0,0,0,0,0
2016-07-03,DFW,Dallas/Fort Worth,Texas,-5,-14,397.4,0,0,0,0,0
2016-07-04,DFW,Dallas/Fort Worth,Texas,50,46,397.4,46,0,0,0,0
2016-07-05,DFW,Dallas/Fort Worth,Texas,3,10,397.4,0,0,0,0,0
2016-07-06,DFW,Dallas/Fort Worth,Texas,-4,-9,397.4,0,0,0,0,0
2016-07-07,DFW,Dallas/Fort Worth,Texas,23,14,397.4,0,0,0,0,0
2016-07-08,DFW,Dallas/Fort Worth,Texas,-8,-7,397.4,0,0,0,0,0
2016-07-09,DFW,Dallas/Fort Worth,Texas,-5,-10,397.4,0,0,0,0,0
2016-07-10,DFW,Dallas/Fort Worth,Texas,185,174,397.4,2,0,0,0,172
2016-07-11,DFW,Dallas/Fort Worth,Texas,-7,-9,397.4,0,0,0,0,0
